chr6	24590001	24780000
chr6	24780001	24850000
chr6	24850001	25020000
chr6	25020001	25080000
chr6	25080001	25140000
chr6	25140001	25270000
chr6	25270001	25490000
chr6	25490001	25620000
chr6	25620001	25720000
chr6	25720001	25930000
chr6	25930001	26030000
chr6	26030001	26120000
chr6	26120001	26160000
chr6	26160001	26280000
chr6	26280001	26330000
chr6	26330001	26520000
chr6	26520001	26600000
chr6	26600001	26670000
chr6	26970001	27060000
chr6	27090001	27130000
chr6	27130001	27440000
chr6	27440001	27720000
chr6	27720001	27780000
chr6	27780001	27870000
chr6	27870001	28110000
chr6	28110001	28190000
chr6	28190001	28320000
chr6	28320001	28370000
chr6	28370001	28660000
chr6	28660001	28810000
chr6	28810001	28990000
chr6	28990001	29010000
chr6	29010001	29240000
chr6	29250001	29550000
chr6	29550001	29600000
chr6	29600001	29730000
chr6	29730001	29820000
chr6	29820001	30000000
chr6	30030001	30180000
chr6	30180001	30290000
chr6	30290001	30440000
chr6	30440001	30520000
chr6	30520001	30580000
chr6	30580001	30640000
chr6	30640001	30700000
chr6	30700001	30790000
chr6	30790001	30880000
chr6	30880001	31070000
chr6	31070001	31090000
chr6	31090001	31170000
chr6	31170001	31220000
chr6	31230001	31340000
chr6	31340001	31440000
chr6	31440001	31460000
chr6	31460001	31510000
chr6	31510001	31590000
chr6	31590001	31630000
chr6	31630001	31800000
chr6	31800001	31870000
chr6	31870001	31950000
chr6	32010001	32090000
chr6	32090001	32170000
chr6	32200001	32370000
chr6	32370001	32450000
chr6	32620001	32660000
chr6	32660001	32760000
chr6	32760001	32830000
chr6	32840001	32960000
chr6	32980001	33050000
chr6	33050001	33240000
chr6	33240001	33290000
chr6	33290001	33360000
chr6	33360001	33400000
chr6	33400001	33540000
chr6	33540001	33680000
chr6	33680001	33700000
chr6	33700001	34130000
chr6	34130001	34220000
chr6	34220001	34390000
chr6	34390001	34580000
chr6	34580001	34670000
chr6	34670001	34730000
chr6	34730001	34860000
chr6	34860001	34920000
chr6	34920001	35220000
chr6	35220001	35300000
chr6	35310001	35420000
chr6	35420001	35550000
chr6	35550001	35710000
chr6	35710001	35890000
chr6	35890001	35990000
chr6	35990001	36080000
chr6	36080001	36170000
chr6	36170001	36260000
chr6	36260001	36330000
chr6	36350001	36420000
chr6	36420001	36470000
chr6	36470001	36510000
chr6	36510001	36570000
chr6	36570001	36650000
chr6	36650001	36730000
chr6	36730001	36840000
chr6	36840001	36990000
chr6	36990001	37140000
chr6	37140001	37190000
chr6	37190001	37290000
chr6	37290001	37450000
chr6	37450001	37550000
chr6	37550001	37670000
chr6	37670001	37760000
chr6	37760001	37990000
chr6	37990001	38070000
chr6	38070001	38460000
chr6	38460001	38540000
chr6	38540001	38640000
chr6	38640001	38680000
chr6	38680001	38830000
chr6	38850001	39140000
chr6	39140001	39280000
chr6	39320001	39710000
chr6	39710001	39960000
chr6	39960001	40170000
chr6	40170001	40380000
chr6	40380001	40520000
chr6	40520001	40960000
chr6	40960001	41040000
chr6	41040001	41270000
chr6	41270001	41330000
chr6	41330001	41570000
chr6	41570001	41650000
chr6	41650001	41760000
chr6	41760001	41910000
chr6	41910001	42020000
chr6	42020001	42180000
chr6	42180001	42530000
chr6	42530001	42620000
chr6	42620001	42700000
chr6	42700001	42850000
chr6	42850001	42980000
chr6	42980001	43140000
chr6	43140001	43230000
chr6	43230001	43370000
chr6	43370001	43480000
chr6	43480001	43550000
chr6	43550001	43600000
chr6	43600001	43740000
chr6	43740001	43970000
chr6	43970001	44050000
chr6	44050001	44130000
chr6	44130001	44230000
chr6	44230001	44350000
chr6	44350001	44430000
chr6	44430001	44630000
chr6	44630001	44720000
chr6	44730001	44790000
chr6	44790001	44850000
chr6	44860001	44900000
chr6	44900001	45030000
chr6	45030001	45160000
chr6	45160001	45320000
chr6	45320001	45370000
chr6	45370001	45640000
chr6	45640001	45690000
chr6	45710001	45890000
chr6	45890001	46020000
chr6	46020001	46060000
chr6	46060001	46190000
chr6	46190001	46390000
chr6	46390001	46590000
chr6	46590001	46630000
chr6	46630001	46810000
chr6	46810001	46880000
chr6	46880001	47020000
chr6	47020001	47040000
chr6	47040001	47220000
chr6	47220001	47280000
chr6	47280001	47380000
chr6	47380001	47590000
chr6	47590001	47950000
chr6	47950001	48040000
chr6	48040001	48070000
chr6	48080001	48190000
chr6	48190001	48270000
chr6	48270001	48330000
chr6	48340001	48460000
chr6	48490001	48570000
chr6	48570001	48600000
chr6	48600001	48620000
chr6	48620001	48700000
chr6	48710001	48920000
chr6	48930001	49090000
chr6	49090001	49160000
chr6	49160001	49240000
chr6	49250001	49380000
chr6	49380001	49760000
chr6	49770001	49830000
chr6	49830001	49970000
chr6	49970001	50050000
chr6	50050001	50100000
chr6	50100001	50140000
chr6	50140001	50430000
chr6	50430001	50770000
chr6	50770001	50930000
chr6	50930001	50980000
chr6	50980001	51090000
chr6	51090001	51410000
chr6	51410001	51560000
chr6	51560001	51670000
chr6	51670001	51740000
chr6	51750001	51920000
chr6	51920001	52020000
chr6	52020001	52150000
chr6	52150001	52280000
chr6	52280001	52520000
chr6	52520001	52860000
chr6	52860001	52930000
chr6	52930001	53030000
chr6	53030001	53230000
chr6	53230001	53350000
chr6	53350001	53590000
chr6	53590001	53830000
chr6	53830001	54070000
chr6	54070001	54130000
chr6	54130001	54320000
chr6	54330001	54430000
chr6	54430001	54470000
chr6	54470001	54530000
chr6	54530001	54930000
chr6	54930001	55000000
chr6	55000001	55140000
chr6	55140001	55230000
chr6	55230001	55250000
chr6	55250001	55320000
chr6	55330001	55410000
chr6	55410001	55440000
chr6	55460001	55720000
chr6	55720001	55830000
chr6	55840001	55870000
chr6	55870001	56150000
chr6	56150001	56190000
chr6	56190001	56460000
chr6	56460001	56570000
chr6	56570001	56630000
chr6	56630001	56640000
chr6	56650001	56720000
chr6	56720001	56760000
chr6	56760001	56910000
chr6	56910001	57040000
chr6	57040001	57090000
chr6	57090001	57190000
chr6	57190001	57380000
chr6	57380001	57580000
chr6	61980001	62060000
chr6	62270001	62340000
chr6	62380001	62440000
chr6	62490001	62540000
chr6	62540001	62630000
chr6	62670001	62770000
chr6	62780001	62820000
chr6	62820001	62840000
chr6	62840001	62930000
chr6	62930001	62980000
chr6	62980001	63090000
chr6	63100001	63230000
chr6	63230001	63260000
chr6	63270001	63420000
chr6	63420001	63460000
chr6	63460001	63550000
chr6	63590001	63750000
chr6	63750001	63800000
chr6	63800001	63960000
chr6	63960001	64020000
chr6	64020001	64060000
chr6	64060001	64290000
chr6	64290001	64490000
chr6	64490001	64530000
chr6	64530001	64610000
chr6	64610001	64910000
chr6	64910001	65100000
chr6	65110001	65270000
chr6	65270001	65350000
chr6	65350001	65530000
chr6	65530001	65600000
chr6	65600001	66010000
chr6	66040001	66220000
chr6	66230001	66310000
chr6	66320001	66390000
chr6	66390001	66540000
chr6	66540001	66760000
chr6	66760001	66970000
chr6	67050001	67280000
chr6	67290001	67340000
chr6	67350001	67400000
chr6	67410001	67480000
chr6	67480001	67580000
chr6	67580001	67780000
chr6	67790001	67850000
chr6	67850001	67900000
chr6	67900001	68070000
chr6	68070001	68180000
chr6	68190001	68250000
chr6	68250001	68320000
chr6	68320001	68370000
chr6	68370001	68450000
chr6	68450001	68520000
chr6	68520001	68590000
chr6	68590001	68840000
chr6	68840001	69120000
chr6	69120001	69290000
chr6	69290001	69500000
chr6	69500001	69580000
chr6	69580001	69690000
chr6	69690001	69810000
chr6	69810001	69970000
chr6	69970001	70200000
chr6	70210001	70400000
chr6	70400001	70510000
chr6	70510001	70720000
chr6	70730001	70820000
chr6	70820001	70920000
chr6	70920001	71200000
chr6	71200001	71420000
chr6	71420001	71640000
chr6	71660001	71850000
chr6	71850001	71890000
chr6	71890001	72090000
chr6	72090001	72250000
chr6	72250001	72500000
chr6	72500001	72740000
chr6	72740001	72800000
chr6	72800001	72890000
chr6	72890001	73000000
chr6	73000001	73090000
chr6	73090001	73280000
chr6	73290001	73320000
chr6	73320001	73400000
chr6	73400001	73460000
chr6	73460001	73840000
chr6	73840001	73900000
chr6	73900001	74140000
chr6	74140001	74230000
chr6	74230001	74360000
chr6	74360001	74450000
chr6	74450001	74610000
chr6	74620001	74780000
chr6	74780001	75010000
chr6	75010001	75070000
chr6	75070001	75110000
chr6	75110001	75130000
chr6	75130001	75200000
chr6	75210001	75320000
chr6	75320001	75390000
chr6	75390001	75450000
chr6	75450001	75480000
chr6	75480001	75580000
chr6	75580001	75690000
chr6	75690001	75790000
chr6	75790001	75920000
chr6	75920001	76010000
chr6	76010001	76240000
chr6	76240001	76310000
chr6	76310001	76440000
chr6	76440001	76610000
chr6	76610001	76810000
chr6	76820001	76970000
chr6	76970001	77060000
chr6	77060001	77380000
chr6	77380001	77450000
chr6	77460001	77610000
chr6	77620001	77830000
chr6	77830001	78040000
chr6	78040001	78180000
chr6	78180001	78440000
chr6	78440001	78700000
chr6	78710001	78930000
chr6	78940001	78970000
chr6	78970001	78980000
chr6	79020001	79100000
chr6	79100001	79130000
chr6	79130001	79260000
chr6	79260001	79530000
chr6	79550001	79620000
chr6	79620001	79680000
chr6	79690001	79800000
chr6	79800001	79900000
chr6	79900001	79950000
chr6	79950001	80180000
chr6	80180001	80250000
chr6	80250001	80440000
chr6	80440001	80580000
chr6	80580001	80650000
chr6	80650001	80710000
chr6	80710001	80820000
chr6	80820001	81070000
chr6	81070001	81310000
chr6	81310001	81340000
chr6	81340001	81360000
chr6	81360001	81440000
chr6	81440001	81510000
chr6	81570001	81620000
chr6	81630001	81720000
chr6	81730001	81870000
chr6	81870001	81920000
chr6	81920001	82140000
chr6	82150001	82390000
chr6	82390001	82410000
chr6	82410001	82450000
chr6	82450001	82470000
chr6	82470001	82720000
chr6	82720001	82870000
chr6	82870001	82970000
chr6	82970001	83270000
chr6	83270001	83300000
chr6	83300001	83330000
chr6	83330001	83580000
chr6	83600001	83770000
chr6	83770001	83920000
chr6	83940001	84150000
chr6	84150001	84250000
chr6	84250001	84300000
chr6	84300001	84420000
chr6	84420001	84560000
chr6	84560001	84730000
chr6	84730001	84930000
chr6	84950001	85010000
chr6	85010001	85070000
chr6	85080001	85120000
chr6	85120001	85540000
chr6	85540001	86010000
chr6	86020001	86050000
chr6	86050001	86290000
chr6	86290001	86410000
chr6	86410001	86470000
chr6	86470001	86530000
chr6	86530001	86650000
chr6	86650001	86710000
chr6	86720001	86750000
chr6	86750001	86900000
chr6	86900001	87240000
chr6	87240001	87280000
chr6	87290001	87620000
chr6	87620001	87750000
chr6	87750001	87840000
chr6	87840001	87970000
chr6	87970001	88100000
chr6	88100001	88190000
chr6	88190001	88280000
chr6	88280001	88390000
chr6	88390001	88510000
chr6	88540001	88650000
chr6	88650001	88890000
chr6	88890001	89060000
chr6	89070001	89490000
chr6	89490001	89580000
chr6	89580001	89690000
chr6	89690001	89790000
chr6	89790001	89940000
chr6	89940001	90070000
chr6	90070001	90150000
chr6	90150001	90330000
chr6	90330001	90540000
chr6	90540001	90600000
chr6	90600001	90920000
chr6	90920001	91190000
chr6	91190001	91300000
chr6	91320001	91380000
chr6	91380001	91640000
chr6	91660001	91760000
chr6	91760001	91890000
chr6	91890001	91940000
chr6	91940001	92010000
chr6	92010001	92430000
chr6	92430001	92760000
chr6	92760001	93260000
chr6	93260001	93570000
chr6	93570001	93600000
chr6	93600001	93690000
chr6	93700001	93810000
chr6	93810001	93940000
chr6	93940001	94250000
chr6	94260001	94340000
chr6	94350001	94430000
chr6	94430001	94570000
chr6	94580001	94650000
chr6	94650001	94770000
chr6	94830001	94870000
chr6	94870001	94910000
chr6	94920001	94960000
chr6	94960001	95100000
chr6	95100001	95150000
chr6	95150001	95260000
chr6	95270001	95370000
chr6	95380001	95400000
chr6	95400001	95470000
chr6	95470001	95530000
chr6	95610001	95650000
chr6	95830001	95890000
chr6	95890001	96000000
chr6	96000001	96070000
chr6	96070001	96090000
chr6	96090001	96140000
chr6	96140001	96200000
chr6	96210001	96310000
chr6	96320001	96400000
chr6	96400001	96700000
chr6	96700001	96750000
chr6	96750001	96950000
chr6	96950001	97070000
chr6	97070001	97240000
chr6	97240001	97340000
chr6	97340001	97520000
chr6	97520001	97730000
chr6	97730001	98020000
chr6	98020001	98200000
chr6	98200001	98230000
chr6	98240001	98370000
chr6	98370001	98660000
chr6	98660001	98740000
chr6	98740001	98810000
chr6	98810001	98840000
chr6	98840001	98860000
chr6	98870001	99050000
chr6	99050001	99400000
chr6	99400001	99530000
chr6	99530001	99700000
chr6	99700001	99760000
chr6	99780001	99870000
chr6	99870001	100020000
chr6	100020001	100380000
chr6	100380001	100550000
chr6	100550001	100790000
chr6	100790001	100920000
chr6	100920001	101170000
chr6	101170001	101240000
chr6	101240001	101340000
chr6	101360001	101480000
chr6	101480001	101500000
chr6	101500001	101590000
chr6	101590001	101790000
chr6	101790001	102000000
chr6	102000001	102030000
chr6	102030001	102350000
chr6	102350001	102400000
chr6	102400001	102470000
chr6	102470001	102500000
chr6	102500001	102530000
chr6	102540001	102830000
chr6	102850001	102910000
chr6	102910001	102980000
chr6	102980001	103170000
chr6	103210001	103280000
chr6	103280001	103300000
chr6	103300001	103340000
chr6	103340001	103440000
chr6	103440001	103730000
chr6	103730001	103740000
chr6	103750001	103830000
chr6	103830001	103900000
chr6	103950001	104040000
chr6	104040001	104110000
chr6	104110001	104350000
chr6	104350001	104540000
chr6	104540001	104820000
chr6	104830001	104980000
chr6	104980001	105140000
chr6	105140001	105230000
chr6	105230001	105310000
chr6	105310001	105530000
chr6	105530001	105850000
chr6	105880001	105940000
chr6	105940001	106010000
chr6	106010001	106100000
chr6	106100001	106160000
chr6	106170001	106530000
chr6	106530001	106670000
chr6	106670001	106780000
chr6	106780001	106900000
chr6	106900001	107020000
chr6	107020001	107130000
chr6	107130001	107310000
chr6	107310001	107460000
chr6	107460001	107570000
chr6	107570001	107640000
chr6	107640001	107800000
chr6	107800001	108180000
chr6	108180001	108280000
chr6	108280001	108390000
chr6	108390001	108570000
chr6	108570001	108860000
chr6	108860001	108980000
chr6	108980001	109010000
chr6	109010001	109230000
chr6	109230001	109410000
chr6	109410001	109700000
chr6	109700001	109760000
chr6	109760001	109810000
chr6	109840001	110020000
chr6	110020001	110380000
chr6	110380001	110500000
chr6	110500001	110570000
chr6	110570001	110710000
chr6	110710001	110840000
chr6	110840001	111010000
chr6	111010001	111140000
chr6	111140001	111200000
chr6	111200001	111280000
chr6	111280001	111540000
chr6	111580001	111660000
chr6	111660001	111810000
chr6	111810001	111930000
chr6	111930001	112040000
chr6	112040001	112190000
chr6	112190001	112320000
chr6	112320001	112360000
chr6	112410001	112490000
chr6	112490001	112630000
chr6	112630001	112910000
chr6	112910001	112950000
chr6	112960001	113100000
chr6	113100001	113130000
chr6	113140001	113230000
chr6	113240001	113350000
chr6	113350001	113530000
chr6	113530001	113610000
chr6	113630001	113700000
chr6	113700001	113940000
chr6	113940001	114180000
chr6	114200001	114240000
chr6	114300001	114430000
chr6	114430001	114740000
chr6	114750001	114770000
chr6	114770001	114900000
chr6	114900001	114950000
chr6	114950001	114980000
chr6	114980001	115240000
chr6	115240001	115290000
chr6	115340001	115400000
chr6	115450001	115490000
chr6	115500001	115570000
chr6	115570001	115720000
chr6	115720001	116220000
chr6	116220001	116280000
chr6	116290001	116320000
chr6	116320001	116420000
chr6	116420001	116550000
chr6	116550001	116610000
chr6	116610001	116680000
chr6	116680001	116880000
chr6	116880001	116990000
chr6	116990001	117080000
chr6	117080001	117230000
chr6	117230001	117420000
chr6	117430001	117500000
chr6	117510001	117570000
chr6	117570001	117610000
chr6	117610001	117760000
chr6	117760001	117780000
chr6	117780001	117940000
chr6	117940001	118460000
chr6	118460001	118610000
chr6	118610001	118870000
chr6	118870001	118970000
chr6	118970001	119040000
chr6	119040001	119120000
chr6	119120001	119220000
chr6	119220001	119270000
chr6	119290001	119430000
chr6	119430001	119670000
chr6	119670001	120000000
chr6	120000001	120050000
chr6	120050001	120580000
chr6	120590001	120660000
chr6	120660001	120780000
chr6	120790001	120930000
chr6	120930001	120960000
chr6	120970001	121010000
chr6	121020001	121070000
chr6	121080001	121140000
chr6	121150001	121190000
chr6	121190001	121380000
chr6	121380001	121480000
chr6	121490001	121670000
chr6	121670001	122060000
chr6	122060001	122130000
chr6	122130001	122220000
chr6	122220001	122280000
chr6	122280001	122360000
chr6	122360001	122400000
chr6	122400001	122460000
chr6	122460001	122550000
chr6	122550001	122680000
chr6	122680001	122700000
chr6	122700001	122790000
chr6	122790001	122910000
chr6	122910001	123170000
chr6	123170001	123360000
chr6	123360001	123510000
chr6	123510001	123630000
chr6	123630001	123700000
chr6	123700001	123790000
chr6	123800001	123940000
chr6	123940001	124120000
chr6	124120001	124340000
chr6	124340001	124400000
chr6	124400001	124490000
chr6	124500001	124620000
chr6	124620001	124670000
chr6	124670001	124740000
chr6	124740001	124860000
chr6	124860001	125450000
chr6	125450001	125480000
chr6	125480001	125640000
chr6	125640001	126100000
chr6	126100001	126200000
chr6	126200001	126310000
chr6	126310001	126510000
chr6	126510001	126770000
chr6	126770001	126820000
chr6	126820001	126990000
chr6	127000001	127120000
chr6	127120001	127250000
chr6	127250001	127590000
chr6	127590001	127740000
chr6	127740001	127890000
chr6	127890001	128030000
chr6	128030001	128050000
chr6	128050001	128170000
chr6	128170001	128330000
chr6	128330001	128490000
chr6	128490001	128670000
chr6	128670001	128730000
chr6	128730001	128840000
chr6	128840001	128920000
chr6	128920001	128980000
chr6	128980001	129060000
chr6	129060001	129110000
chr6	129110001	129490000
chr6	129500001	129570000
chr6	129570001	129620000
chr6	129620001	129680000
chr6	129680001	129800000
chr6	129820001	129910000
chr6	129910001	130090000
chr6	130090001	130260000
chr6	130260001	130340000
chr6	130340001	130560000
chr6	130560001	130640000
chr6	130640001	131020000
chr6	131020001	131190000
chr6	131190001	131290000
chr6	131290001	131510000
chr6	131510001	131850000
chr6	131850001	131950000
chr6	131950001	132020000
chr6	132040001	132200000
chr6	132200001	132330000
chr6	132330001	132420000
chr6	132420001	132550000
chr6	132550001	132590000
chr6	132590001	132780000
chr6	132780001	132820000
chr6	132850001	133140000
chr6	133140001	133270000
chr6	133270001	133340000
chr6	133350001	133510000
chr6	133510001	133610000
chr6	133610001	134000000
chr6	134000001	134080000
chr6	134080001	134150000
chr6	134150001	134240000
chr6	134240001	134400000
chr6	134400001	134490000
chr6	134490001	134770000
chr6	134770001	135260000
chr6	135260001	135300000
chr6	135300001	135760000
chr6	135760001	135970000
chr6	135970001	136240000
chr6	136240001	136280000
chr6	136280001	136300000
chr6	136300001	136320000
chr6	136330001	136550000
chr6	136550001	136650000
chr6	136650001	136730000
chr6	136730001	136870000
chr6	136870001	137030000
chr6	137030001	137120000
chr6	137140001	137410000
chr6	137410001	137540000
chr6	137540001	137640000
chr6	137640001	137970000
chr6	137970001	138020000
chr6	138020001	138190000
chr6	138190001	138330000
chr6	138330001	138430000
chr6	138450001	138840000
chr6	138840001	138910000
chr6	138910001	139100000
chr6	139100001	139310000
chr6	139310001	139440000
chr6	139440001	139540000
chr6	139540001	139690000
chr6	139690001	140350000
chr6	140350001	140530000
chr6	140530001	141280000
chr6	141280001	141430000
chr6	141440001	141540000
chr6	141540001	141700000
chr6	141700001	141890000
chr6	141910001	142000000
chr6	142000001	142190000
chr6	142190001	142460000
chr6	142460001	142850000
chr6	142850001	142980000
chr6	142980001	143270000
chr6	143270001	143380000
chr6	143380001	143770000
chr6	143770001	143830000
chr6	143830001	143900000
chr6	143900001	144150000
chr6	144150001	144260000
chr6	144260001	144330000
chr6	144330001	144350000
chr6	144350001	144410000
chr6	144410001	144540000
chr6	144540001	144830000
chr6	144830001	144910000
chr6	144910001	145120000
chr6	145120001	145160000
chr6	145160001	145500000
chr6	145500001	145550000
chr6	145550001	146030000
chr6	146050001	146130000
chr6	146130001	146190000
chr6	146190001	146290000
chr6	146290001	146630000
chr6	146630001	146690000
chr6	146690001	146820000
chr6	146820001	147030000
chr6	147030001	147100000
chr6	147100001	147180000
chr6	147180001	147320000
chr6	147320001	147520000
chr6	147520001	147640000
chr6	147640001	147710000
chr6	147730001	147800000
chr6	147800001	148290000
chr6	148290001	148500000
chr6	148500001	148820000
chr6	148820001	148890000
chr6	148890001	149070000
chr6	149070001	149340000
chr6	149340001	149400000
chr6	149400001	149640000
chr6	149640001	149760000
chr6	149760001	149860000
chr6	149860001	150040000
chr6	150040001	150250000
chr6	150250001	150340000
chr6	150340001	150400000
chr6	150400001	150650000
chr6	150650001	150740000
chr6	150740001	150920000
chr6	150920001	151060000
chr6	151060001	151140000
chr6	151140001	151190000
chr6	151190001	151310000
chr6	151310001	151340000
chr6	151360001	151660000
chr6	151660001	151710000
chr6	151710001	151810000
chr6	151810001	151960000
chr6	151960001	151990000
chr6	151990001	152090000
chr6	152090001	152690000
chr6	152690001	152810000
chr6	152810001	152880000
chr6	152880001	152960000
chr6	152960001	153080000
chr6	153080001	153140000
chr6	153140001	153270000
chr6	153270001	153350000
chr6	153350001	153650000
chr6	153650001	153730000
chr6	153730001	153750000
chr6	153760001	153830000
chr6	153830001	154050000
chr6	154050001	154120000
chr6	154120001	154330000
chr6	154330001	154470000
chr6	154470001	154600000
chr6	154600001	154680000
chr6	154680001	154850000
chr6	154850001	154990000
chr6	154990001	155130000
chr6	155130001	155190000
chr6	155190001	155250000
chr6	155250001	155490000
chr6	155490001	155580000
chr6	155580001	155640000
chr6	155640001	155860000
chr6	155860001	155910000
chr6	155910001	156350000
chr6	156360001	156770000
chr6	156770001	156870000
chr6	156870001	156960000
chr6	156960001	157010000
chr6	157010001	157100000
chr6	157100001	157350000
chr6	157350001	157560000
chr6	157690001	157730000
chr6	157730001	157800000
chr6	157800001	157880000
chr6	157880001	157970000
chr6	157970001	158170000
chr6	158170001	158310000
chr6	158310001	158400000
chr6	158400001	158570000
chr6	158570001	158630000
chr6	158630001	159040000
chr6	159040001	159070000
chr6	159070001	159130000
chr6	159130001	159220000
chr6	159240001	159290000
chr6	159290001	159420000
chr6	159420001	159570000
chr6	159570001	159650000
chr6	159650001	160080000
chr6	160100001	160210000
chr6	160210001	160280000
chr6	160280001	160390000
chr6	160390001	160560000
chr6	160560001	160900000
chr6	160900001	160950000
chr6	160950001	161030000
chr6	161070001	161140000
chr6	161140001	161290000
chr6	161290001	161480000
chr6	161480001	161560000
chr6	161560001	161810000
chr6	161810001	162040000
chr6	162040001	162100000
chr6	162100001	162490000
chr6	162490001	162760000
chr6	162760001	162920000
chr6	162920001	162980000
chr6	162980001	163090000
chr6	163090001	163120000
chr6	163120001	163180000
chr6	163180001	163210000
chr6	163210001	163410000
chr6	163420001	163490000
chr6	163490001	163550000
chr6	163550001	163720000
chr6	163720001	163750000
chr6	163750001	163840000
chr6	163840001	164010000
chr6	164010001	164240000
chr6	164240001	164510000
chr6	164510001	165120000
chr6	165130001	165270000
chr6	165270001	165320000
chr6	165320001	165340000
chr6	165340001	165360000
chr6	165370001	165530000
chr6	165530001	165590000
chr6	165590001	165610000
chr6	165610001	165720000
chr6	165730001	165750000
chr6	165750001	165810000
chr6	165850001	166310000
chr6	166310001	166520000
chr6	166520001	166670000
chr6	166670001	166820000
chr6	166840001	167180000
chr6	167180001	167410000
chr6	167410001	167570000
chr6	167570001	167590000
chr6	167600001	167700000
chr6	167700001	167780000
chr6	167800001	167940000
chr6	168040001	168150000
chr6	168150001	168320000
chr6	168320001	168370000
chr6	168370001	168440000
chr6	168440001	168560000
chr6	168560001	168630000
chr6	168640001	168810000
chr6	168810001	169140000
chr6	169150001	169280000
chr6	169280001	170160000
chr6	170160001	170280000
chr6	170330001	170710000
chr6	170710001	170770000
chr6	170770001	170810000
chr6	170820001	170920000
